AirportID,IATACode,ICAOCode,Name,LocationID,CreatedAt,UpdatedAt
2797,HOG,,Wright-Harmon Airport,1840054793,1747274439,1747274439
2798,RVM,,Taylor-Williams Airport,1356994427,1747274439,1747274439
2799,HVU,OATM,"Santiago, Jacobs and Collins Airport",1860899143,1747274439,1747274439
2800,MDC,ZSXK,Zamora Inc Airport,1804963805,1747274439,1747274439
2801,EWL,CZEG,Beard-Randolph Airport,1356793949,1747274439,1747274439
2802,QFG,ZQRX,"Russell, Williams and Lambert Airport",1705285338,1747274439,1747274439
2803,MAM,GIUI,"King, Mahoney and Gardner Airport",1076615496,1747274439,1747274439
2804,JUZ,XJDB,Harris-Harrison Airport,1356266651,1747274439,1747274439
2805,ZTS,XEAB,Randolph-Wilson Airport,1826557635,1747274439,1747274439
2806,YWZ,FQQY,"Wagner, Moore and Stewart Airport",1484655126,1747274439,1747274439
2807,ZPA,WWWU,"Davis, Kim and Weaver Airport",1840142060,1747274439,1747274439
2808,PUH,,Fields and Sons Airport,1203380921,1747274439,1747274439
2809,CQQ,MHWY,"Torres, Wolf and Moss Airport",1608636193,1747274439,1747274439
2810,SSS,,"Mitchell, Morrison and Spencer Airport",1170000618,1747274439,1747274439
2811,LWF,,Powers-Lee Airport,1276949287,1747274439,1747274439
2812,BMY,,"Hill, Sanders and Murray Airport",1384512844,1747274439,1747274439
2813,MBO,MPUK,Hicks-Chung Airport,1724999273,1747274439,1747274439
2814,GBM,QXDP,Walsh-Thomas Airport,1688549018,1747274439,1747274439
2815,BFA,HQLM,"Johnson, Robinson and Rocha Airport",1586002765,1747274439,1747274439
2816,KAT,SRLJ,Carter Group Airport,1076191325,1747274439,1747274439
2817,PDW,UVGM,Moore-Stevens Airport,1604249985,1747274439,1747274439
2818,BZT,VGZJ,Alexander-Peters Airport,1840013873,1747274439,1747274439
2819,AQF,,Coffey PLC Airport,1356266094,1747274439,1747274439
2820,DCD,,Trujillo LLC Airport,1231400775,1747274439,1747274439
2821,IFK,,Wall-Velasquez Airport,1642289705,1747274439,1747274439
2822,DPD,YNAH,"Jones, Mitchell and Moore Airport",1276585633,1747274439,1747274439
2823,YTF,EJCP,Hall LLC Airport,1356646092,1747274439,1747274439
2824,KVL,RAJO,"Carter, Rich and Sherman Airport",1792138980,1747274439,1747274439
2825,PHJ,GYGS,Rivera-Cole Airport,1484562441,1747274439,1747274439
2826,QWT,JBFJ,Bailey-Carr Airport,1076463310,1747274439,1747274439
2827,GFF,YAQX,"Williams, Williams and Harris Airport",1100696135,1747274439,1747274439
2828,XUR,,Clements Group Airport,1380550337,1747274439,1747274439
2829,IGM,RNTW,Alexander Group Airport,1356125170,1747274439,1747274439
2830,XJS,,Thompson-Adams Airport,1840000642,1747274439,1747274439
2831,KES,WFHF,"Ramos, Barnes and Rose Airport",1380421532,1747274439,1747274439
2832,ECM,RKFV,Dorsey-Lee Airport,1826609057,1747274439,1747274439
2833,PNK,SXMR,Scott Inc Airport,1276802316,1747274439,1747274439
2834,IZI,FJLB,"Ray, Smith and Nguyen Airport",1032996866,1747274439,1747274439
2835,HZO,,Douglas-Miller Airport,1300138276,1747274439,1747274439
2836,IRT,MNYP,Mathis-Jenkins Airport,1356976973,1747274439,1747274439
2837,IPU,WKZH,"Cline, George and Marsh Airport",1840003705,1747274439,1747274439
2838,QYO,,Johnson Ltd Airport,1056383929,1747274439,1747274439
2839,HJA,WQVA,"Martinez, Vance and Smith Airport",1840142132,1747274439,1747274439
2840,KUD,SMIK,"Ross, Roth and Lewis Airport",1356412859,1747274439,1747274439
2841,LKV,DYOL,Casey-Brown Airport,1643408923,1747274439,1747274439
2842,RIC,,Lee Inc Airport,1854485968,1747274439,1747274439
2843,AZE,,Miller Inc Airport,1124063001,1747274439,1747274439
2844,YCT,RSUE,"Mueller, Hickman and Benson Airport",1643316239,1747274439,1747274439
2845,SBV,OGTL,Miller Group Airport,1124000968,1747274439,1747274439
2846,EHV,HOIW,Lowe Group Airport,1818279617,1747274439,1747274439
2847,APQ,ODQD,"Avila, Gallagher and Miller Airport",1840015605,1747274439,1747274439
2848,QCI,IWUQ,"Watson, Holland and Anderson Airport",1250513963,1747274439,1747274439
2849,YYD,,"Bell, James and Osborne Airport",1356209573,1747274439,1747274439
2850,MPD,GPHN,Fox-Carson Airport,1276843072,1747274439,1747274439
2851,MGD,HSAM,"Chapman, Barker and Reid Airport",1356167556,1747274439,1747274439
2852,MYF,,Christian and Sons Airport,1528117476,1747274439,1747274439
2853,TFI,VXNL,"Lawrence, Willis and Le Airport",1156935002,1747274439,1747274439
2854,CMW,,Bryant-Miles Airport,1616414354,1747274439,1747274439
2855,IIE,UHIJ,"Williams, Medina and Thompson Airport",1076986072,1747274439,1747274439
2856,DGX,KYRT,Castillo Ltd Airport,1840015041,1747274439,1747274439
2857,QPQ,HOZL,Morgan-Arias Airport,1356048353,1747274439,1747274439
2858,HEB,EWIT,Ruiz-Smith Airport,1792717556,1747274439,1747274439
2859,WNL,JHWM,Caldwell LLC Airport,1076885835,1747274439,1747274439
2860,NUY,AHFG,Reese-Underwood Airport,1356140913,1747274439,1747274439
2861,IYX,HNAF,"Thompson, Campbell and Mitchell Airport",1484006779,1747274439,1747274439
2862,UZJ,FJAT,Donaldson and Sons Airport,1076275757,1747274439,1747274439
2863,RNZ,,"Reid, Jenkins and Warren Airport",1124138438,1747274439,1747274439
2864,XID,LYNP,Kline LLC Airport,1840018398,1747274439,1747274439
2865,LZI,DSIU,Thornton-Benitez Airport,1364078533,1747274439,1747274439
2866,WPO,DCYG,James-Garcia Airport,1012303678,1747274439,1747274439
2867,TSD,CXHW,Hubbard Ltd Airport,1356005363,1747274439,1747274439
2868,GEF,KYAI,"Lewis, Nelson and Jenkins Airport",1608796347,1747274439,1747274439
2869,MRP,OAER,Lee and Sons Airport,1356639560,1747274439,1747274439
2870,QLX,CZIU,"Patterson, Wilson and Carter Airport",1356993963,1747274439,1747274439
2871,EPR,CSUK,Harvey-Lang Airport,1356597128,1747274439,1747274439
2872,OMP,YVJC,Sanford PLC Airport,1705581561,1747274439,1747274439
2873,CRB,FABZ,Garrison-Hernandez Airport,1604825576,1747274439,1747274439
2874,MUF,NBLQ,"Williams, Bradford and Jones Airport",1860823540,1747274439,1747274439
2875,QJC,WSDE,Marshall Inc Airport,1840022484,1747274439,1747274439
2876,WMO,RNTE,Jacobson-Clark Airport,1356160058,1747274439,1747274439
2877,XHI,SILI,"Page, Lester and Rojas Airport",1450250205,1747274439,1747274439
2878,AFR,UNEN,Pearson and Sons Airport,1392716252,1747274439,1747274439
2879,GQV,HFZH,Hernandez-Hudson Airport,1826591970,1747274439,1747274439
2880,UMO,EUKZ,"Brown, Williams and Robertson Airport",1608658662,1747274439,1747274439
2881,UGR,FPRM,Thompson-Livingston Airport,1158324066,1747274439,1747274439
2882,PRK,BDBP,Parker Group Airport,1250518301,1747274439,1747274439
2883,YHS,MYIW,Wagner-Robertson Airport,1840020960,1747274439,1747274439
2884,MCY,JOOH,"Taylor, Blackwell and Fox Airport",1392644131,1747274439,1747274439
2885,CTJ,,"Benitez, Richardson and Richardson Airport",1760671268,1747274439,1747274439
2886,ZLO,,"Schultz, Moses and Wood Airport",1392700206,1747274439,1747274439
2887,QIY,GDRC,"Russell, Smith and Meyers Airport",1152095800,1747274439,1747274439
2888,PPV,QVWR,"Diaz, May and Bond Airport",1678096936,1747274439,1747274439
2889,RCU,CZBA,Johnson-Brown Airport,1364184817,1747274439,1747274439
2890,REX,,"Johnson, Gordon and Petty Airport",1262950337,1747274439,1747274439
2891,VPB,XYUO,Chavez PLC Airport,1356238320,1747274439,1747274439
2892,CNZ,SVAK,Daniels Ltd Airport,1250210383,1747274439,1747274439
2893,EPL,BNCS,Hood PLC Airport,1056545779,1747274439,1747274439
2894,DSW,TKHG,"Garrison, Ross and Black Airport",1152981256,1747274439,1747274439
2895,MKZ,,Pierce-Jacobs Airport,1608960162,1747274439,1747274439
2896,NSO,,Gibson Inc Airport,1840018745,1747274439,1747274439
2897,KTA,XORD,Gonzalez-Mcdaniel Airport,1484013669,1747274439,1747274439
2898,VVE,WQFB,Moon-Merritt Airport,1454007077,1747274439,1747274439
2899,WDE,LIMT,"Sullivan, Murray and Lane Airport",1356441891,1747274439,1747274439
2900,NCR,ICHA,Martin-Lawson Airport,1840018456,1747274439,1747274439
2901,FGJ,EQSQ,Romero-Carroll Airport,1840037176,1747274439,1747274439
2902,NXB,NQUE,Spencer Ltd Airport,1276176692,1747274439,1747274439
2903,VKB,NBWM,Snyder and Sons Airport,1032506308,1747274439,1747274439
2904,LOR,UZOI,"Paul, Clark and Wilson Airport",1032512387,1747274439,1747274439
2905,XCK,,Miller-Anderson Airport,1356018473,1747274439,1747274439
2906,LIP,WGJA,Pruitt PLC Airport,1356676774,1747274439,1747274439
2907,BXH,,"Solis, Ferguson and Williams Airport",1276165057,1747274439,1747274439
2908,TMN,WWDT,Murray Ltd Airport,1643390317,1747274439,1747274439
2909,HTL,RZAL,Stewart-Lester Airport,1156096766,1747274439,1747274439
2910,CSM,NZTS,"Phillips, Norman and Hoffman Airport",1840144811,1747274439,1747274439
2911,UOB,BWMV,Galvan-Hodges Airport,1012148937,1747274439,1747274439
2912,IUL,YKPY,"Cunningham, Zuniga and Parrish Airport",1586835039,1747274439,1747274439
2913,ZIA,JZHV,Coleman Group Airport,1608024817,1747274439,1747274439
2914,IYV,QCET,"Wood, Noble and Lee Airport",1840001537,1747274439,1747274439
2915,SJY,EUFM,White Group Airport,1204299072,1747274439,1747274439
2916,IWN,,Craig-Branch Airport,1356141304,1747274439,1747274439
2917,RXD,HMPU,"Hayes, Anthony and Brown Airport",1158227287,1747274439,1747274439
2918,JBC,FQHR,"Barrera, Adams and Mckenzie Airport",1826546566,1747274439,1747274439
2919,WYZ,,"Bryant, Larson and Knight Airport",1070705661,1747274439,1747274439
2920,YMU,URCI,"Turner, Porter and Strickland Airport",1724960242,1747274439,1747274439
2921,QYN,EJGQ,Cooper-Estes Airport,1620521790,1747274439,1747274439
2922,FYS,LOJH,Rowe-Chavez Airport,1826680163,1747274439,1747274439
2923,DAW,,Thornton-Barnes Airport,1250635282,1747274439,1747274439
2924,EVD,JDWK,Hunter-Robertson Airport,1705321982,1747274439,1747274439
2925,IKV,MOIT,"Stewart, Holder and Freeman Airport",1566679132,1747274439,1747274439
2926,WZG,,Mccall Ltd Airport,1818379501,1747274439,1747274439
2927,PPX,SFEJ,Mcdowell-Brewer Airport,1484068720,1747274439,1747274439
2928,DVV,DTGL,Scott-Shepard Airport,1392314083,1747274439,1747274439
2929,FVE,YQLB,White Ltd Airport,1792000667,1747274439,1747274439
2930,DAA,MJAF,"Torres, Beard and Schneider Airport",1076278126,1747274439,1747274439
2931,TJJ,YMPD,Campbell LLC Airport,1591023850,1747274439,1747274439
2932,NAK,,"Lewis, Taylor and Morris Airport",1116924669,1747274439,1747274439
2933,WHJ,DICO,Suarez-Berger Airport,1170070362,1747274439,1747274439
2934,JLU,AFST,Taylor LLC Airport,1152455279,1747274439,1747274439
2935,LLR,,Blankenship PLC Airport,1068581754,1747274439,1747274439
2936,SBY,,Harris LLC Airport,1076186542,1747274439,1747274439
2937,JAY,BSGC,Gutierrez-Ward Airport,1504718613,1747274439,1747274439
2938,KSM,JMJO,"Smith, Salinas and Davis Airport",1840022058,1747274439,1747274439
2939,TUP,SAMR,"Simpson, Moreno and Lam Airport",1392003297,1747274439,1747274439
2940,VDH,LQPK,"Moore, Price and Erickson Airport",1148268495,1747274439,1747274439
2941,WGR,LOFP,"Martin, Stone and Brown Airport",1792108399,1747274439,1747274439
2942,JTT,,"Dixon, Romero and Wilkins Airport",1392937175,1747274439,1747274439
2943,ZOS,UMAP,James Group Airport,1356693640,1747274439,1747274439
2944,CZK,HRJG,"Hopkins, Lee and Duarte Airport",1616145534,1747274439,1747274439
2945,DUS,XOEM,"Peters, Johnson and Pope Airport",1840003032,1747274439,1747274439
2946,PUX,IGHR,Mays-Weiss Airport,1840022097,1747274439,1747274439
2947,XDQ,MADZ,Pacheco-Wright Airport,1840002310,1747274439,1747274439
2948,PEO,GGHD,Kennedy LLC Airport,1076285535,1747274439,1747274439
2949,QLC,XJMU,"Rivera, Smith and Coleman Airport",1214778645,1747274439,1747274439
2950,MPU,KCHI,Sloan-Walker Airport,1450226833,1747274439,1747274439
2951,XZP,WVHU,Martinez-Weiss Airport,1608196714,1747274439,1747274439
2952,LDL,AAXO,Huff and Sons Airport,1076653025,1747274439,1747274439
2953,XVR,,Barnett-Bell Airport,1528624004,1747274439,1747274439
2954,TUA,,"Henderson, Jones and Mcdonald Airport",1170755614,1747274439,1747274439
2955,UJD,VJNO,Robinson Group Airport,1380113594,1747274439,1747274439
2956,PXA,YUYS,Bell-Gibson Airport,1840000961,1747274439,1747274439
2957,ZVW,TQGP,"Walters, Ryan and Smith Airport",1840144061,1747274439,1747274439
2958,LWG,ULMI,Green Inc Airport,1860346487,1747274439,1747274439
2959,XYZ,DKQM,Kennedy-Hunter Airport,1566909987,1747274439,1747274439
2960,TOR,GAUC,Green Inc Airport,1710440827,1747274439,1747274439
2961,IDD,MQLL,"Lucero, Barrera and Marquez Airport",1356227049,1747274439,1747274439
2962,RXP,,"Marquez, Nelson and Johnson Airport",1600446518,1747274439,1747274439
2963,URG,,Stanley-Davis Airport,1764956322,1747274439,1747274439
2964,DAR,HHWX,"Munoz, Chen and Owens Airport",1076400121,1747274439,1747274439
2965,LPS,TCSA,Lane Inc Airport,1724533049,1747274439,1747274439
2966,UTI,ANLR,"Blackwell, Ayers and Acosta Airport",1356826892,1747274439,1747274439
2967,UWX,MLFM,Bailey PLC Airport,1188400409,1747274439,1747274439
2968,NGN,ZZPS,Velasquez Group Airport,1840014990,1747274439,1747274439
2969,ZIB,BOKY,"Pruitt, Irwin and Williams Airport",1840019442,1747274439,1747274439
2970,AEO,RNWM,Lee Ltd Airport,1608960920,1747274439,1747274439
2971,THJ,FVZH,Taylor-Mccarthy Airport,1792072941,1747274439,1747274439
2972,FKU,ZYCR,"Rodriguez, Ho and Fernandez Airport",1716149447,1747274439,1747274439
2973,MJH,,Parker Ltd Airport,1276563190,1747274439,1747274439
2974,HPJ,OCKC,Taylor PLC Airport,1012030735,1747274439,1747274439
2975,OOP,URNN,"Cuevas, Horn and Valdez Airport",1484867357,1747274439,1747274439
2976,RLP,PMYD,"Briggs, Johnson and Perez Airport",1356614886,1747274439,1747274439
2977,CCJ,RRUD,Harris Group Airport,1076116893,1747274439,1747274439
2978,HIY,,Morgan-Manning Airport,1591880725,1747274439,1747274439
2979,MPW,IINZ,"Espinoza, Cooper and Jones Airport",1392984147,1747274439,1747274439
2980,FPJ,PNZS,Johnson-Murray Airport,1012385314,1747274439,1747274439
2981,LNZ,NRYA,"Nelson, Arnold and Johnson Airport",1156399638,1747274439,1747274439
2982,YAD,NDCR,Morgan LLC Airport,1450984411,1747274439,1747274439
2983,UKO,,"Riddle, Green and Holden Airport",1860278868,1747274439,1747274439
2984,LJA,,Byrd-Hill Airport,1840058203,1747274439,1747274439
2985,NJI,DBNO,Wilkinson-Cooke Airport,1417692191,1747274439,1747274439
2986,CLQ,NNBN,Brooks and Sons Airport,1004523791,1747274439,1747274439
2987,VNJ,WFXX,Owens Group Airport,1826616515,1747274439,1747274439
2988,GPI,PNNK,"Woodward, Mejia and Cooper Airport",1096181037,1747274439,1747274439
2989,IMS,SGRQ,"Holmes, Henderson and Harris Airport",1076220246,1747274439,1747274439
2990,LSW,FYSI,Estrada-Kim Airport,1608583625,1747274439,1747274439
2991,NLF,WCUB,"Newton, Sanders and Ross Airport",1364587162,1747274439,1747274439
2992,RAL,EXYC,"Morgan, Rogers and Gonzales Airport",1170991139,1747274439,1747274439
2993,AXI,JNRW,Dyer Group Airport,1585525081,1747274439,1747274439
2994,BYU,,Moreno Inc Airport,1056495369,1747274439,1747274439
2995,KQY,GVQA,Holmes-Greer Airport,1826574888,1747274439,1747274439
2996,VCA,JQQF,"Holt, Jackson and Miller Airport",1840004385,1747274439,1747274439
2997,QGI,,Hernandez PLC Airport,1840014776,1747274439,1747274439
2998,HNV,BCFT,Wilson LLC Airport,1840150305,1747274439,1747274439
2999,MUQ,ODZQ,"Hanson, Chambers and Holmes Airport",1124662123,1747274439,1747274439
3000,BSR,,Fletcher PLC Airport,1764815202,1747274439,1747274439
3001,KQH,QQUB,Moore and Sons Airport,1840013398,1747274439,1747274439
3002,CCP,NYQF,"Mclean, Carrillo and Hughes Airport",1608869223,1747274439,1747274439
3003,YIZ,KSRN,Floyd-Russell Airport,1076397475,1747274439,1747274439
3004,VSA,KYST,Pope and Sons Airport,1834617787,1747274439,1747274439
3005,NCJ,OFYZ,"Miller, Joseph and Brown Airport",1170310004,1747274439,1747274439
3006,FKG,CRIJ,"Oconnor, Gonzalez and Pollard Airport",1250707197,1747274439,1747274439
3007,AMH,DQIH,Cooper Ltd Airport,1762188162,1747274439,1747274439
3008,PIN,LQKM,Mclaughlin Group Airport,1076516835,1747274439,1747274439
3009,MIZ,,Smith-Anderson Airport,1276371853,1747274439,1747274439
3010,WLO,RSOG,"Bowman, Wells and Branch Airport",1608858364,1747274439,1747274439
3011,NNS,VNBY,Olsen PLC Airport,1504892729,1747274439,1747274439
3012,PAI,PMNL,Wilson-Robinson Airport,1124001891,1747274439,1747274439
3013,MWM,WJJY,Macdonald Inc Airport,1356670291,1747274439,1747274439
3014,XFQ,DCWR,"Silva, Moore and Stevenson Airport",1616576051,1747274439,1747274439
3015,VHW,KQFK,Sanchez PLC Airport,1840002712,1747274439,1747274439
3016,KEM,FCTG,"Price, Fuller and Gill Airport",1608266318,1747274439,1747274439
3017,PHV,XDYC,Singh and Sons Airport,1860821760,1747274439,1747274439
3018,NML,,"Brown, Baker and Hughes Airport",1562237869,1747274439,1747274439
3019,YLJ,DPQC,Smith Ltd Airport,1800113774,1747274439,1747274439
3020,NVE,LLNS,"Foster, Fernandez and Thornton Airport",1516885937,1747274439,1747274439
3021,TKH,BXUY,Pace Ltd Airport,1356351597,1747274439,1747274439
3022,KIW,PVJP,Cohen-Patterson Airport,1170148348,1747274439,1747274439
3023,UWY,NSQE,Knight LLC Airport,1170693388,1747274439,1747274439
3024,YRM,GLJQ,Wright PLC Airport,1840015092,1747274439,1747274439
3025,XFW,,Bender-Bryant Airport,1356064336,1747274439,1747274439
3026,PBC,,Thomas Group Airport,1356228632,1747274439,1747274439
3027,VQY,HQBX,Beck Inc Airport,1643002916,1747274439,1747274439
3028,AFD,,Everett-Clements Airport,1076207484,1747274439,1747274439
3029,YIH,HJZX,"Navarro, Hutchinson and Vega Airport",1204419841,1747274439,1747274439
3030,FCK,INMX,"Pratt, Alvarez and Mendez Airport",1356247208,1747274439,1747274439
3031,DUI,ENDW,"Good, Adams and Hernandez Airport",1356009987,1747274439,1747274439
3032,SFK,MTFM,"Quinn, Villanueva and Carpenter Airport",1231768288,1747274439,1747274439
3033,VGD,XTMW,Olson and Sons Airport,1100000004,1747274439,1747274439
3034,NTP,XOCE,"Moody, Miller and Riggs Airport",1484813830,1747274439,1747274439
3035,FLT,QGPI,Lewis-Harper Airport,1792879395,1747274439,1747274439
3036,SSV,FMMD,Morris-Osborne Airport,1156018236,1747274439,1747274439
3037,EZT,ABKB,Tucker-Lewis Airport,1356079708,1747274439,1747274439
3038,WBX,,Poole Group Airport,1218999451,1747274439,1747274439
3039,TYE,SSXO,Williams Ltd Airport,1356055471,1747274439,1747274439
3040,SUS,DAAO,Ward Inc Airport,1764702190,1747274439,1747274439
3041,DXD,,Anthony and Sons Airport,1608631219,1747274439,1747274439
3042,JQW,NKDE,"Lucero, Thompson and Smith Airport",1076908562,1747274439,1747274439
3043,JGP,,Cohen LLC Airport,1804525373,1747274439,1747274439
3044,UOP,ZFDH,"Morris, Phillips and Roberts Airport",1356921872,1747274439,1747274439
3045,GRV,RTSL,Moon-Lee Airport,1356233814,1747274439,1747274439
3046,GBO,CSPF,Jones-Davidson Airport,1266921836,1747274439,1747274439
3047,WBJ,PTSW,Jackson and Sons Airport,1156671398,1747274439,1747274439
3048,IEM,RPOO,Winters Inc Airport,1076539476,1747274439,1747274439
3049,DLZ,KWAH,Mccormick-Obrien Airport,1760191723,1747274439,1747274439
3050,AZZ,PIQE,Mcguire-Atkinson Airport,1156210045,1747274439,1747274439
3051,AWD,XVBU,Johnson-Garcia Airport,1724622163,1747274439,1747274439
3052,NWX,EAQJ,Olson and Sons Airport,1356161301,1747274439,1747274439
3053,SEL,OBYA,May LLC Airport,1120195491,1747274439,1747274439
3054,BKD,VHME,Williams PLC Airport,1056578378,1747274439,1747274439
3055,RBD,ZFRL,"Padilla, Finley and Spears Airport",1840021217,1747274439,1747274439
3056,NMB,WPIW,Evans-Murphy Airport,1364599190,1747274439,1747274439
3057,ZFK,,"Schmidt, Kelly and Powell Airport",1704275105,1747274439,1747274439
3058,TAH,ZEAO,Cole-Manning Airport,1380559495,1747274439,1747274439
3059,KGG,VBXD,Hamilton-Richardson Airport,1356326622,1747274439,1747274439
3060,WPW,INFS,"Ramirez, Brown and Pace Airport",1356119136,1747274439,1747274439
3061,YJV,JABZ,"Lara, Fields and Collins Airport",1686663994,1747274439,1747274439
3062,SII,KWIS,"Jones, Phillips and Hendrix Airport",1108520771,1747274439,1747274439
3063,IPY,WAWG,Alvarez-Mills Airport,1484142037,1747274439,1747274439
3064,LYY,ANJF,Wilson-Rodriguez Airport,1826550370,1747274439,1747274439
3065,TKM,YYPA,Griffin-Sanchez Airport,1792082896,1747274439,1747274439
3066,BNA,FCAR,"Gibson, Reyes and Davis Airport",1276001423,1747274439,1747274439
3067,HLP,KJKC,Kirk LLC Airport,1840033584,1747274439,1747274439
3068,XRM,,Gomez-Johnson Airport,1392792380,1747274439,1747274439
3069,WIU,QRPB,"Marsh, Freeman and Baldwin Airport",1156248513,1747274439,1747274439
