,AircraftID,RegistrationNumber,ICAOTypeCode,Model,Manufacturer,OwnerAirlineID,CreatedAt,UpdatedAt,ICAO,Capacity
1210,1211,VF-30901255,AJ27,Comac ARJ21-700 / C909,Comac,273,1747301388,1747301388,AJ27,73
1211,1212,PC-88711649,A748,Hawker Siddeley HS 748,Hawker,320,1747301388,1747301388,A748,85
1212,1213,QJ-11516774,A337,"Airbus A330-700 ""BelugaXL""",Airbus,559,1747301388,1747301388,A337,277
1213,1214,RR-27863878,A346,Airbus A340-600,Airbus,468,1747301388,1747301388,A346,354
1214,1215,KA-36400150,AN24,Antonov An-24,Antonov,237,1747301388,1747301388,AN24,215
1215,1216,MZ-66433347,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,58,1747301388,1747301388,AT46,20
1216,1217,NR-47896871,AN26,Antonov An-26,Antonov,346,1747301388,1747301388,AN26,100
1217,1218,OK-12502475,A310,Airbus A310-200,Airbus,452,1747301388,1747301388,A310,272
1218,1219,YX-92003942,B190,Beechcraft 1900,Beechcraft,289,1747301388,1747301388,B190,34
1219,1220,OY-56763919,A339,Airbus A330-900,Airbus,561,1747301388,1747301388,A339,251
1220,1221,UJ-85027247,A346,Airbus A340-600,Airbus,298,1747301388,1747301388,A346,354
1221,1222,CH-89117623,A343,Airbus A340-300,Airbus,309,1747301388,1747301388,A343,303
1222,1223,JV-49785287,B39M,Boeing 737 MAX 9,Boeing,581,1747301388,1747301388,B39M,169
1223,1224,SP-08910663,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,94,1747301388,1747301388,A3ST,234
1224,1225,OG-05140225,AN72,Antonov An-72 / An-74,Antonov,403,1747301388,1747301388,AN72,148
1225,1226,NE-94756507,A332,Airbus A330-200,Airbus,228,1747301388,1747301388,A332,156
1226,1227,OL-78192674,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,281,1747301388,1747301388,AT46,20
1227,1228,ZY-15753423,A124,Antonov An-124 Ruslan,Antonov,619,1747301388,1747301388,A124,140
1228,1229,FO-17901473,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,97,1747301388,1747301388,AT76,127
1229,1230,YX-31564058,AN30,Antonov An-30,Antonov,512,1747301388,1747301388,AN30,184
1230,1231,ZW-17172972,AN32,Antonov An-32,Antonov,501,1747301388,1747301388,AN32,203
1231,1232,JZ-86250068,A400,Airbus A400M Atlas,Airbus,303,1747301388,1747301388,A400,246
1232,1233,ST-33246994,A35K,Airbus A350-1000,Airbus,643,1747301388,1747301388,A35K,350
1233,1234,NX-72564148,B190,Beechcraft 1900,Beechcraft,331,1747301388,1747301388,B190,34
1234,1235,OL-86170968,A19N,Airbus A319neo,Airbus,269,1747301388,1747301388,A19N,172
1235,1236,BF-71969270,AN12,Antonov An-12,Antonov,219,1747301388,1747301388,AN12,207
1236,1237,KC-73027377,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,268,1747301388,1747301388,AT46,20
1237,1238,WG-05346569,B39M,Boeing 737 MAX 9,Boeing,381,1747301388,1747301388,B39M,169
1238,1239,KM-44830330,AN30,Antonov An-30,Antonov,376,1747301388,1747301388,AN30,184
1239,1240,KC-88204895,A345,Airbus A340-500,Airbus,27,1747301388,1747301388,A345,251
1240,1241,UO-57578849,A35K,Airbus A350-1000,Airbus,533,1747301388,1747301388,A35K,350
1241,1242,AD-93259803,ATP,British Aerospace ATP,British,47,1747301388,1747301388,ATP,134
1242,1243,PQ-01299446,A148,Antonov An-148,Antonov,321,1747301388,1747301388,A148,150
1243,1244,JQ-19591353,AN30,Antonov An-30,Antonov,324,1747301388,1747301388,AN30,184
1244,1245,JW-19630684,A342,Airbus A340-200,Airbus,44,1747301388,1747301388,A342,313
1245,1246,OO-13730440,AN24,Antonov An-24,Antonov,76,1747301388,1747301388,AN24,215
1246,1247,FQ-61408511,A319,Airbus A319,Airbus,455,1747301388,1747301388,A319,302
1247,1248,BV-47769149,A343,Airbus A340-300,Airbus,2,1747301388,1747301388,A343,303
1248,1249,OM-71613319,A339,Airbus A330-900,Airbus,602,1747301388,1747301388,A339,251
1249,1250,JS-90329599,A388,Airbus A380-800,Airbus,153,1747301388,1747301388,A388,395
1250,1251,SD-97934462,A225,Antonov An-225 Mriya,Antonov,60,1747301388,1747301388,A225,102
1251,1252,MD-04152456,AN24,Antonov An-24,Antonov,360,1747301388,1747301388,AN24,215
1252,1253,MJ-99755778,AN24,Antonov An-24,Antonov,76,1747301388,1747301388,AN24,215
1253,1254,AZ-36404174,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,277,1747301388,1747301388,AC90,194
1254,1255,ZR-56336874,A346,Airbus A340-600,Airbus,515,1747301388,1747301388,A346,354
1255,1256,SR-00287802,AN12,Antonov An-12,Antonov,20,1747301388,1747301388,AN12,207
1256,1257,YN-72334736,A225,Antonov An-225 Mriya,Antonov,478,1747301388,1747301388,A225,102
1257,1258,FL-76024219,A124,Antonov An-124 Ruslan,Antonov,406,1747301388,1747301388,A124,140
1258,1259,UQ-75947311,A21N,Airbus A321neo,Airbus,170,1747301388,1747301388,A21N,234
1259,1260,HB-01057910,AN28,Antonov An-28,Antonov,154,1747301388,1747301388,AN28,92
1260,1261,GX-17764530,AN12,Antonov An-12,Antonov,244,1747301388,1747301388,AN12,207
1261,1262,GE-85303923,A343,Airbus A340-300,Airbus,595,1747301388,1747301388,A343,303
1262,1263,NF-27435883,B39M,Boeing 737 MAX 9,Boeing,128,1747301388,1747301388,B39M,169
1263,1264,NW-46239794,A338,Airbus A330-800,Airbus,516,1747301388,1747301388,A338,178
1264,1265,QE-46622419,AN32,Antonov An-32,Antonov,239,1747301388,1747301388,AN32,203
1265,1266,MW-49953565,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,534,1747301388,1747301388,AT45,87
1266,1267,BQ-03028593,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,353,1747301388,1747301388,AC90,194
1267,1268,LX-76037928,A400,Airbus A400M Atlas,Airbus,447,1747301388,1747301388,A400,246
1268,1269,AA-37437812,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,338,1747301388,1747301388,AT45,87
1269,1270,OP-29853368,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,406,1747301388,1747301388,AT43,184
1270,1271,HT-14462822,A225,Antonov An-225 Mriya,Antonov,288,1747301388,1747301388,A225,102
1271,1272,PH-68724095,A400,Airbus A400M Atlas,Airbus,81,1747301388,1747301388,A400,246
1272,1273,FJ-98562664,A321,Airbus A321,Airbus,330,1747301388,1747301388,A321,297
1273,1274,IZ-43595689,A35K,Airbus A350-1000,Airbus,125,1747301388,1747301388,A35K,350
1274,1275,VJ-36000505,A339,Airbus A330-900,Airbus,488,1747301388,1747301388,A339,251
1275,1276,UN-13559533,A35K,Airbus A350-1000,Airbus,226,1747301388,1747301388,A35K,350
1276,1277,EV-71902809,AN26,Antonov An-26,Antonov,516,1747301388,1747301388,AN26,100
1277,1278,VT-70420325,AN72,Antonov An-72 / An-74,Antonov,48,1747301388,1747301388,AN72,148
1278,1279,MU-81311650,A225,Antonov An-225 Mriya,Antonov,499,1747301388,1747301388,A225,102
1279,1280,AG-32380499,A320,Airbus A320,Airbus,492,1747301388,1747301388,A320,347
1280,1281,LX-98138702,A20N,Airbus A320neo,Airbus,23,1747301388,1747301388,A20N,299
1281,1282,KC-50328516,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,572,1747301388,1747301388,AT45,87
1282,1283,MF-21078156,A306,Airbus A300-600,Airbus,249,1747301388,1747301388,A306,176
1283,1284,ZW-93860571,A19N,Airbus A319neo,Airbus,184,1747301388,1747301388,A19N,172
1284,1285,FS-58816588,A306,Airbus A300-600,Airbus,52,1747301388,1747301388,A306,176
1285,1286,LN-69800669,A333,Airbus A330-300,Airbus,94,1747301388,1747301388,A333,230
1286,1287,XM-49983281,A321,Airbus A321,Airbus,139,1747301388,1747301388,A321,297
1287,1288,OQ-07692762,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,408,1747301388,1747301388,AT45,87
1288,1289,YS-61654085,A310,Airbus A310-200,Airbus,463,1747301388,1747301388,A310,272
1289,1290,UJ-49125085,A748,Hawker Siddeley HS 748,Hawker,499,1747301388,1747301388,A748,85
1290,1291,SM-42687388,A319,Airbus A319,Airbus,602,1747301388,1747301388,A319,302
1291,1292,FC-15734523,A225,Antonov An-225 Mriya,Antonov,71,1747301388,1747301388,A225,102
1292,1293,SH-32837681,AN72,Antonov An-72 / An-74,Antonov,472,1747301388,1747301388,AN72,148
1293,1294,QA-01055251,B39M,Boeing 737 MAX 9,Boeing,46,1747301388,1747301388,B39M,169
1294,1295,RH-01138337,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,114,1747301388,1747301388,AT43,184
1295,1296,SJ-53648762,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,226,1747301388,1747301388,AT73,35
1296,1297,GJ-21318750,A140,Antonov An-140,Antonov,620,1747301388,1747301388,A140,117
1297,1298,WW-09201476,B190,Beechcraft 1900,Beechcraft,572,1747301388,1747301388,B190,34
1298,1299,JA-09570095,A345,Airbus A340-500,Airbus,61,1747301388,1747301388,A345,251
1299,1300,EV-06087775,AN72,Antonov An-72 / An-74,Antonov,556,1747301388,1747301388,AN72,148
1300,1301,IL-15086453,AN30,Antonov An-30,Antonov,404,1747301388,1747301388,AN30,184
1301,1302,XG-79126996,A388,Airbus A380-800,Airbus,557,1747301388,1747301388,A388,395
1302,1303,GW-34649082,AN28,Antonov An-28,Antonov,138,1747301388,1747301388,AN28,92
1303,1304,SD-71445899,A35K,Airbus A350-1000,Airbus,447,1747301388,1747301388,A35K,350
1304,1305,WX-00415547,A20N,Airbus A320neo,Airbus,388,1747301388,1747301388,A20N,299
1305,1306,QD-83183848,A388,Airbus A380-800,Airbus,63,1747301388,1747301388,A388,395
1306,1307,TN-01278908,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,260,1747301388,1747301388,AT46,20
1307,1308,DH-22764076,AN28,Antonov An-28,Antonov,648,1747301388,1747301388,AN28,92
1308,1309,QO-03618441,AN26,Antonov An-26,Antonov,45,1747301388,1747301388,AN26,100
1309,1310,WW-43130635,AN24,Antonov An-24,Antonov,451,1747301388,1747301388,AN24,215
1310,1311,GX-76965907,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,61,1747301388,1747301388,AT75,200
1311,1312,KN-09337561,A342,Airbus A340-200,Airbus,82,1747301388,1747301388,A342,313
1312,1313,WM-57953257,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,395,1747301388,1747301388,AT76,127
1313,1314,HQ-88069385,A124,Antonov An-124 Ruslan,Antonov,185,1747301388,1747301388,A124,140
1314,1315,GY-64608270,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,158,1747301388,1747301388,A3ST,234
1315,1316,ZO-59343687,AN72,Antonov An-72 / An-74,Antonov,251,1747301388,1747301388,AN72,148
1316,1317,II-97366484,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,4,1747301388,1747301388,AT73,35
1317,1318,FP-74076171,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,30,1747301388,1747301388,AT73,35
1318,1319,LH-18651827,A321,Airbus A321,Airbus,608,1747301388,1747301388,A321,297
1319,1320,YY-66434911,A337,"Airbus A330-700 ""BelugaXL""",Airbus,17,1747301388,1747301388,A337,277
1320,1321,VX-49699831,AN24,Antonov An-24,Antonov,511,1747301388,1747301388,AN24,215
1321,1322,UT-69186340,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,87,1747301388,1747301388,AT72,20
1322,1323,OV-87431467,A21N,Airbus A321neo,Airbus,194,1747301388,1747301388,A21N,234
1323,1324,ZQ-63553959,A158,Antonov An-158,Antonov,313,1747301388,1747301388,A158,235
1324,1325,PR-57478024,B190,Beechcraft 1900,Beechcraft,357,1747301388,1747301388,B190,34
1325,1326,CH-87399848,A321,Airbus A321,Airbus,487,1747301388,1747301388,A321,297
1326,1327,AQ-07316493,A388,Airbus A380-800,Airbus,157,1747301388,1747301388,A388,395
1327,1328,EC-18559182,A400,Airbus A400M Atlas,Airbus,80,1747301388,1747301388,A400,246
1328,1329,SG-95264480,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,200,1747301388,1747301388,AT75,200
1329,1330,YI-22357411,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,321,1747301388,1747301388,A3ST,234
1330,1331,IW-98760108,AN28,Antonov An-28,Antonov,463,1747301388,1747301388,AN28,92
1331,1332,BZ-76378648,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,499,1747301388,1747301388,AT43,184
1332,1333,BF-23379365,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,89,1747301388,1747301388,AT45,87
1333,1334,HP-35042725,B37M,Boeing 737 MAX 7,Boeing,180,1747301388,1747301388,B37M,385
1334,1335,BK-96012874,A359,Airbus A350-900,Airbus,369,1747301388,1747301388,A359,351
1335,1336,OV-18398803,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,49,1747301388,1747301388,AT76,127
1336,1337,NW-98237785,A359,Airbus A350-900,Airbus,388,1747301388,1747301388,A359,351
1337,1338,UJ-15970006,A35K,Airbus A350-1000,Airbus,326,1747301388,1747301388,A35K,350
1338,1339,NA-73279168,A345,Airbus A340-500,Airbus,248,1747301388,1747301388,A345,251
1339,1340,RE-45342348,A337,"Airbus A330-700 ""BelugaXL""",Airbus,15,1747301388,1747301388,A337,277
1340,1341,RY-93332041,AJ27,Comac ARJ21-700 / C909,Comac,305,1747301388,1747301388,AJ27,73
1341,1342,YE-53029770,A343,Airbus A340-300,Airbus,609,1747301388,1747301388,A343,303
1342,1343,QS-69258350,B38M,Boeing 737 MAX 8,Boeing,312,1747301388,1747301388,B38M,242
1343,1344,JZ-37107299,A225,Antonov An-225 Mriya,Antonov,527,1747301388,1747301388,A225,102
1344,1345,QG-71975564,A359,Airbus A350-900,Airbus,481,1747301388,1747301388,A359,351
1345,1346,ZC-60927970,A345,Airbus A340-500,Airbus,441,1747301388,1747301388,A345,251
1346,1347,VM-00152791,A225,Antonov An-225 Mriya,Antonov,597,1747301388,1747301388,A225,102
1347,1348,BQ-65065526,AN28,Antonov An-28,Antonov,61,1747301388,1747301388,AN28,92
1348,1349,UW-39315607,A320,Airbus A320,Airbus,452,1747301388,1747301388,A320,347
1349,1350,AM-28453004,A124,Antonov An-124 Ruslan,Antonov,216,1747301388,1747301388,A124,140
1350,1351,MF-65840138,AN26,Antonov An-26,Antonov,607,1747301388,1747301388,AN26,100
1351,1352,VG-98450007,A345,Airbus A340-500,Airbus,167,1747301388,1747301388,A345,251
1352,1353,GK-82687805,B38M,Boeing 737 MAX 8,Boeing,371,1747301388,1747301388,B38M,242
1353,1354,NB-15649651,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,156,1747301388,1747301388,A3ST,234
1354,1355,CM-01548673,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,71,1747301388,1747301388,AT46,20
1355,1356,JG-70210811,A339,Airbus A330-900,Airbus,89,1747301388,1747301388,A339,251
1356,1357,YV-63270219,A35K,Airbus A350-1000,Airbus,323,1747301388,1747301388,A35K,350
1357,1358,IH-35694453,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,151,1747301388,1747301388,AC90,194
1358,1359,TX-15149253,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,651,1747301388,1747301388,AT72,20
1359,1360,BY-62370906,A19N,Airbus A319neo,Airbus,399,1747301388,1747301388,A19N,172
1360,1361,GY-24062758,B190,Beechcraft 1900,Beechcraft,172,1747301388,1747301388,B190,34
1361,1362,IU-21124743,A748,Hawker Siddeley HS 748,Hawker,152,1747301388,1747301388,A748,85
1362,1363,IH-69634961,B37M,Boeing 737 MAX 7,Boeing,52,1747301388,1747301388,B37M,385
1363,1364,YF-29398558,B3XM,Boeing 737 MAX 10,Boeing,532,1747301388,1747301388,B3XM,335
1364,1365,EN-54453230,B37M,Boeing 737 MAX 7,Boeing,301,1747301388,1747301388,B37M,385
1365,1366,UG-26183007,A320,Airbus A320,Airbus,562,1747301388,1747301388,A320,347
1366,1367,IG-32643899,B38M,Boeing 737 MAX 8,Boeing,87,1747301388,1747301388,B38M,242
1367,1368,JZ-99161301,A19N,Airbus A319neo,Airbus,373,1747301388,1747301388,A19N,172
1368,1369,GV-37791180,A359,Airbus A350-900,Airbus,117,1747301388,1747301388,A359,351
1369,1370,AY-79090328,A342,Airbus A340-200,Airbus,486,1747301388,1747301388,A342,313
1370,1371,BL-90354873,A20N,Airbus A320neo,Airbus,337,1747301388,1747301388,A20N,299
1371,1372,AH-78131433,A318,Airbus A318,Airbus,81,1747301388,1747301388,A318,279
1372,1373,DH-70569529,A20N,Airbus A320neo,Airbus,668,1747301388,1747301388,A20N,299
1373,1374,YJ-09267558,A400,Airbus A400M Atlas,Airbus,476,1747301388,1747301388,A400,246
1374,1375,WC-23050951,A20N,Airbus A320neo,Airbus,396,1747301388,1747301388,A20N,299
1375,1376,DI-95944783,A319,Airbus A319,Airbus,117,1747301388,1747301388,A319,302
1376,1377,OJ-59446358,A338,Airbus A330-800,Airbus,164,1747301388,1747301388,A338,178
1377,1378,NT-16251867,A333,Airbus A330-300,Airbus,101,1747301388,1747301388,A333,230
1378,1379,JU-35807083,A319,Airbus A319,Airbus,241,1747301388,1747301388,A319,302
1379,1380,HF-03473664,AN26,Antonov An-26,Antonov,286,1747301388,1747301388,AN26,100
1380,1381,WX-20723874,A225,Antonov An-225 Mriya,Antonov,240,1747301388,1747301388,A225,102
1381,1382,ZX-01610113,A140,Antonov An-140,Antonov,41,1747301388,1747301388,A140,117
1382,1383,EU-33155786,A338,Airbus A330-800,Airbus,669,1747301388,1747301388,A338,178
1383,1384,KS-64691317,A320,Airbus A320,Airbus,57,1747301388,1747301388,A320,347
1384,1385,TJ-56254509,A343,Airbus A340-300,Airbus,36,1747301388,1747301388,A343,303
1385,1386,CT-29781534,A319,Airbus A319,Airbus,148,1747301388,1747301388,A319,302
1386,1387,DZ-08385972,A320,Airbus A320,Airbus,447,1747301388,1747301388,A320,347
1387,1388,EW-47810542,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,445,1747301388,1747301388,AT75,200
1388,1389,DR-96751965,A318,Airbus A318,Airbus,171,1747301388,1747301388,A318,279
1389,1390,DS-17547103,B3XM,Boeing 737 MAX 10,Boeing,254,1747301388,1747301388,B3XM,335
1390,1391,OU-20445911,A748,Hawker Siddeley HS 748,Hawker,216,1747301388,1747301388,A748,85
1391,1392,EE-09147817,AN26,Antonov An-26,Antonov,305,1747301388,1747301388,AN26,100
1392,1393,HV-30934690,A400,Airbus A400M Atlas,Airbus,363,1747301388,1747301388,A400,246
1393,1394,UL-26427795,A20N,Airbus A320neo,Airbus,377,1747301388,1747301388,A20N,299
1394,1395,UY-49968051,AN28,Antonov An-28,Antonov,318,1747301388,1747301388,AN28,92
1395,1396,LM-06934558,A359,Airbus A350-900,Airbus,251,1747301388,1747301388,A359,351
1396,1397,VU-70913811,A225,Antonov An-225 Mriya,Antonov,385,1747301388,1747301388,A225,102
1397,1398,GR-00755749,B37M,Boeing 737 MAX 7,Boeing,249,1747301388,1747301388,B37M,385
1398,1399,KJ-95058547,A158,Antonov An-158,Antonov,193,1747301388,1747301388,A158,235
1399,1400,JI-20141703,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,169,1747301388,1747301388,AT75,200
1400,1401,EY-27576687,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,258,1747301388,1747301388,A3ST,234
1401,1402,CJ-58254503,A343,Airbus A340-300,Airbus,58,1747301388,1747301388,A343,303
1402,1403,XQ-09357488,A359,Airbus A350-900,Airbus,253,1747301388,1747301388,A359,351
1403,1404,WY-07095604,A321,Airbus A321,Airbus,547,1747301388,1747301388,A321,297
1404,1405,PU-62374987,A318,Airbus A318,Airbus,48,1747301388,1747301388,A318,279
1405,1406,LQ-76346176,A21N,Airbus A321neo,Airbus,358,1747301388,1747301388,A21N,234
1406,1407,GK-49445360,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,588,1747301388,1747301388,AT43,184
1407,1408,XN-69385905,A21N,Airbus A321neo,Airbus,49,1747301388,1747301388,A21N,234
1408,1409,UT-37679892,A310,Airbus A310-200,Airbus,152,1747301388,1747301388,A310,272
1409,1410,RF-27604513,A346,Airbus A340-600,Airbus,521,1747301388,1747301388,A346,354
1410,1411,MU-12189725,A748,Hawker Siddeley HS 748,Hawker,426,1747301388,1747301388,A748,85
1411,1412,JI-21976072,A318,Airbus A318,Airbus,320,1747301388,1747301388,A318,279
1412,1413,AU-55975098,AN26,Antonov An-26,Antonov,56,1747301388,1747301388,AN26,100
1413,1414,LM-21375272,B3XM,Boeing 737 MAX 10,Boeing,144,1747301388,1747301388,B3XM,335
1414,1415,ED-20975441,A318,Airbus A318,Airbus,499,1747301388,1747301388,A318,279
1415,1416,OS-97931009,A19N,Airbus A319neo,Airbus,424,1747301388,1747301388,A19N,172
1416,1417,DL-00979202,A319,Airbus A319,Airbus,98,1747301388,1747301388,A319,302
1417,1418,VK-98995480,A748,Hawker Siddeley HS 748,Hawker,256,1747301388,1747301388,A748,85
1418,1419,IM-99382563,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,25,1747301388,1747301388,AT46,20
1419,1420,QA-62036248,ATP,British Aerospace ATP,British,89,1747301388,1747301388,ATP,134
1420,1421,VL-34950500,A318,Airbus A318,Airbus,545,1747301388,1747301388,A318,279
1421,1422,ET-83520538,B37M,Boeing 737 MAX 7,Boeing,379,1747301388,1747301388,B37M,385
1422,1423,NV-46228013,A332,Airbus A330-200,Airbus,38,1747301388,1747301388,A332,156
1423,1424,TI-40552983,AN28,Antonov An-28,Antonov,537,1747301388,1747301388,AN28,92
1424,1425,NN-41916820,A359,Airbus A350-900,Airbus,556,1747301388,1747301388,A359,351
1425,1426,CD-70304050,A306,Airbus A300-600,Airbus,637,1747301388,1747301388,A306,176
1426,1427,FQ-26540944,A339,Airbus A330-900,Airbus,214,1747301388,1747301388,A339,251
1427,1428,UM-58495276,B3XM,Boeing 737 MAX 10,Boeing,354,1747301388,1747301388,B3XM,335
1428,1429,QP-45532868,ATP,British Aerospace ATP,British,110,1747301388,1747301388,ATP,134
1429,1430,FK-81871591,A319,Airbus A319,Airbus,130,1747301388,1747301388,A319,302
1430,1431,GF-30437107,AN30,Antonov An-30,Antonov,19,1747301388,1747301388,AN30,184
1431,1432,YN-56862624,A346,Airbus A340-600,Airbus,105,1747301388,1747301388,A346,354
1432,1433,PC-71802013,A400,Airbus A400M Atlas,Airbus,9,1747301388,1747301388,A400,246
1433,1434,NO-58848040,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,267,1747301388,1747301388,AT73,35
1434,1435,HV-64538430,A19N,Airbus A319neo,Airbus,227,1747301388,1747301388,A19N,172
1435,1436,NW-81652299,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,130,1747301388,1747301388,AT76,127
1436,1437,CA-35041206,A124,Antonov An-124 Ruslan,Antonov,52,1747301388,1747301388,A124,140
1437,1438,SV-24278742,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,624,1747301388,1747301388,AT45,87
1438,1439,BM-95633093,A124,Antonov An-124 Ruslan,Antonov,569,1747301388,1747301388,A124,140
1439,1440,XN-66209856,B39M,Boeing 737 MAX 9,Boeing,262,1747301388,1747301388,B39M,169
1440,1441,DT-56513458,A342,Airbus A340-200,Airbus,439,1747301388,1747301388,A342,313
