AircraftID,RegistrationNumber,ICAOTypeCode,Model,Manufacturer,FlightStatus,OwnerAirlineID,CreatedAt,UpdatedAt
1474,NV-17459366,A140,Antonov An-140,Antonov,Active,359,1747301388,1747301388
1475,VX-99194370,A320,Airbus A320,Airbus,Active,99,1747301388,1747301388
1476,JR-08786816,AN32,Antonov An-32,Antonov,Active,457,1747301388,1747301388
1477,IZ-39677306,AN30,Antonov An-30,Antonov,Maintenance,359,1747301388,1747301388
1478,TY-13623682,A319,Airbus A319,Airbus,Active,179,1747301388,1747301388
1479,AW-11469593,A333,Airbus A330-300,Airbus,Maintenance,80,1747301388,1747301388
1480,IX-32318609,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Active,18,1747301388,1747301388
1481,XM-42456565,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Active,300,1747301388,1747301388
1482,SF-32626339,A306,Airbus A300-600,Airbus,Active,138,1747301388,1747301388
1483,DV-69725825,AN28,Antonov An-28,Antonov,Maintenance,409,1747301388,1747301388
1484,XI-79066013,A21N,Airbus A321neo,Airbus,Maintenance,495,1747301388,1747301388
1485,QN-68199445,A319,Airbus A319,Airbus,Active,372,1747301388,1747301388
1486,RV-91171942,A321,Airbus A321,Airbus,Active,81,1747301388,1747301388
1487,PL-26885142,A359,Airbus A350-900,Airbus,Active,585,1747301388,1747301388
1488,XU-68195606,A319,Airbus A319,Airbus,Active,442,1747301388,1747301388
1489,JL-17209497,A748,Hawker Siddeley HS 748,Hawker,Active,35,1747301388,1747301388
1490,TN-58657567,A35K,Airbus A350-1000,Airbus,Maintenance,246,1747301388,1747301388
1491,LH-68724831,A319,Airbus A319,Airbus,Maintenance,344,1747301388,1747301388
1492,XR-45891114,A310,Airbus A310-200,Airbus,Maintenance,34,1747301388,1747301388
1493,AA-73379857,B3XM,Boeing 737 MAX 10,Boeing,Active,601,1747301388,1747301388
1494,VH-95277337,A140,Antonov An-140,Antonov,Active,166,1747301388,1747301388
1495,SO-74866565,A333,Airbus A330-300,Airbus,Maintenance,496,1747301388,1747301388
1496,YI-31245093,B38M,Boeing 737 MAX 8,Boeing,Maintenance,578,1747301388,1747301388
1497,VI-73862142,A388,Airbus A380-800,Airbus,Active,220,1747301388,1747301388
1498,KS-82148788,B37M,Boeing 737 MAX 7,Boeing,Maintenance,357,1747301388,1747301388
1499,VS-45689571,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Maintenance,326,1747301388,1747301388
1500,MW-51329121,A748,Hawker Siddeley HS 748,Hawker,Maintenance,181,1747301388,1747301388
1501,LN-12137518,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Maintenance,22,1747301388,1747301388
1502,ED-65373270,A158,Antonov An-158,Antonov,Maintenance,70,1747301388,1747301388
1503,NE-40684194,B37M,Boeing 737 MAX 7,Boeing,Maintenance,241,1747301388,1747301388
1504,KF-10421642,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,370,1747301388,1747301388
1505,BM-82859285,A140,Antonov An-140,Antonov,Maintenance,302,1747301388,1747301388
1506,DQ-81770066,A140,Antonov An-140,Antonov,Active,178,1747301388,1747301388
1507,GX-57407223,A319,Airbus A319,Airbus,Maintenance,255,1747301388,1747301388
1508,VT-26266603,A338,Airbus A330-800,Airbus,Maintenance,490,1747301388,1747301388
1509,IF-73442510,A339,Airbus A330-900,Airbus,Maintenance,297,1747301388,1747301388
1510,IY-51410514,AN28,Antonov An-28,Antonov,Maintenance,79,1747301388,1747301388
1511,FF-58885014,A19N,Airbus A319neo,Airbus,Active,647,1747301388,1747301388
1512,QT-83314135,A148,Antonov An-148,Antonov,Maintenance,159,1747301388,1747301388
1513,QO-35507741,A140,Antonov An-140,Antonov,Active,87,1747301388,1747301388
1514,EP-93633086,B37M,Boeing 737 MAX 7,Boeing,Active,349,1747301388,1747301388
1515,KW-56885863,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,462,1747301388,1747301388
1516,IA-15681999,A321,Airbus A321,Airbus,Maintenance,118,1747301388,1747301388
1517,HN-92617464,AN12,Antonov An-12,Antonov,Maintenance,266,1747301388,1747301388
1518,WK-36294162,A400,Airbus A400M Atlas,Airbus,Maintenance,212,1747301388,1747301388
1519,TI-37664138,A19N,Airbus A319neo,Airbus,Maintenance,548,1747301388,1747301388
1520,ND-69489107,AN12,Antonov An-12,Antonov,Active,343,1747301388,1747301388
1521,TT-79415701,AN28,Antonov An-28,Antonov,Active,430,1747301388,1747301388
1522,SA-64238270,B190,Beechcraft 1900,Beechcraft,Active,260,1747301388,1747301388
1523,KK-45585725,A148,Antonov An-148,Antonov,Active,211,1747301388,1747301388
1524,ZJ-32252948,AN32,Antonov An-32,Antonov,Active,396,1747301388,1747301388
1525,QK-40987398,A225,Antonov An-225 Mriya,Antonov,Active,84,1747301388,1747301388
1526,NM-95229880,B37M,Boeing 737 MAX 7,Boeing,Active,590,1747301388,1747301388
1527,QV-89366261,A748,Hawker Siddeley HS 748,Hawker,Active,133,1747301388,1747301388
1528,HA-44068963,A332,Airbus A330-200,Airbus,Maintenance,216,1747301388,1747301388
1529,WI-70727755,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Maintenance,170,1747301388,1747301388
1530,RM-60869278,AN30,Antonov An-30,Antonov,Active,348,1747301388,1747301388
1531,VF-89613641,A345,Airbus A340-500,Airbus,Active,73,1747301388,1747301388
1532,ZM-78942693,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Active,374,1747301388,1747301388
1533,DY-62075333,A748,Hawker Siddeley HS 748,Hawker,Active,315,1747301388,1747301388
1534,RR-39562119,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,541,1747301388,1747301388
1535,KD-53944100,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,218,1747301388,1747301388
1536,YV-96423927,A345,Airbus A340-500,Airbus,Maintenance,264,1747301388,1747301388
1537,DD-76716931,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Active,99,1747301388,1747301388
1538,ZK-50337300,B39M,Boeing 737 MAX 9,Boeing,Maintenance,466,1747301388,1747301388
1539,KC-99183483,A345,Airbus A340-500,Airbus,Active,355,1747301388,1747301388
1540,VQ-94987894,B38M,Boeing 737 MAX 8,Boeing,Maintenance,493,1747301388,1747301388
1541,CO-14415305,AN32,Antonov An-32,Antonov,Active,182,1747301388,1747301388
1542,RY-99635001,A748,Hawker Siddeley HS 748,Hawker,Maintenance,231,1747301388,1747301388
1543,JR-23481137,A318,Airbus A318,Airbus,Active,225,1747301388,1747301388
1544,VK-44320274,A346,Airbus A340-600,Airbus,Maintenance,590,1747301388,1747301388
1545,CE-63926990,B38M,Boeing 737 MAX 8,Boeing,Active,221,1747301388,1747301388
1546,HO-74053375,A346,Airbus A340-600,Airbus,Active,486,1747301388,1747301388
1547,PN-30052204,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,247,1747301388,1747301388
1548,PT-88178689,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Maintenance,205,1747301388,1747301388
1549,SJ-16791730,B38M,Boeing 737 MAX 8,Boeing,Maintenance,547,1747301388,1747301388
1550,UP-14159627,A20N,Airbus A320neo,Airbus,Active,671,1747301388,1747301388
1551,VZ-84849323,A388,Airbus A380-800,Airbus,Active,273,1747301388,1747301388
1552,NT-33108824,A319,Airbus A319,Airbus,Active,271,1747301388,1747301388
1553,YY-08181316,A21N,Airbus A321neo,Airbus,Active,61,1747301388,1747301388
1554,PE-84638012,A400,Airbus A400M Atlas,Airbus,Maintenance,557,1747301388,1747301388
1555,EB-15669457,A140,Antonov An-140,Antonov,Maintenance,185,1747301388,1747301388
1556,WB-69532900,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,30,1747301388,1747301388
1557,GT-52604585,A320,Airbus A320,Airbus,Maintenance,82,1747301388,1747301388
1558,ZG-12186340,AN12,Antonov An-12,Antonov,Active,110,1747301388,1747301388
1559,TH-22670185,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,68,1747301388,1747301388
1560,AL-43174441,AN24,Antonov An-24,Antonov,Maintenance,269,1747301388,1747301388
1561,LD-33021723,A158,Antonov An-158,Antonov,Maintenance,287,1747301388,1747301388
1562,EM-59767858,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,630,1747301388,1747301388
1563,LA-41576706,AN28,Antonov An-28,Antonov,Maintenance,355,1747301388,1747301388
1564,CM-85003396,A20N,Airbus A320neo,Airbus,Active,520,1747301388,1747301388
1565,AA-28549169,A343,Airbus A340-300,Airbus,Active,2,1747301388,1747301388
1566,KC-76814462,A140,Antonov An-140,Antonov,Active,136,1747301388,1747301388
1567,FC-56064683,A140,Antonov An-140,Antonov,Active,320,1747301388,1747301388
1568,GJ-69359516,B37M,Boeing 737 MAX 7,Boeing,Active,368,1747301388,1747301388
1569,RZ-10293500,A343,Airbus A340-300,Airbus,Active,305,1747301388,1747301388
1570,VX-65221463,A19N,Airbus A319neo,Airbus,Active,319,1747301388,1747301388
1571,MP-11780126,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,7,1747301388,1747301388
1572,GU-63861002,A339,Airbus A330-900,Airbus,Maintenance,478,1747301388,1747301388
1573,LT-51372092,A346,Airbus A340-600,Airbus,Active,447,1747301388,1747301388
1574,RC-56639378,A20N,Airbus A320neo,Airbus,Maintenance,63,1747301388,1747301388
1575,HT-60057679,A333,Airbus A330-300,Airbus,Active,534,1747301388,1747301388
1576,JI-86605416,AN32,Antonov An-32,Antonov,Maintenance,543,1747301388,1747301388
1577,FT-83005439,A20N,Airbus A320neo,Airbus,Maintenance,611,1747301388,1747301388
1578,PB-34025678,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Maintenance,271,1747301388,1747301388
1579,QI-49170030,A346,Airbus A340-600,Airbus,Active,241,1747301388,1747301388
1580,WW-19543148,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,173,1747301388,1747301388
1581,NA-39773241,A124,Antonov An-124 Ruslan,Antonov,Active,77,1747301388,1747301388
1582,FN-85309711,A333,Airbus A330-300,Airbus,Maintenance,137,1747301388,1747301388
1583,HG-94127075,AN26,Antonov An-26,Antonov,Active,419,1747301388,1747301388
1584,XY-07035891,ATP,British Aerospace ATP,British,Maintenance,36,1747301388,1747301388
1585,BP-59053430,A345,Airbus A340-500,Airbus,Maintenance,476,1747301388,1747301388
1586,QO-29852963,A35K,Airbus A350-1000,Airbus,Maintenance,337,1747301388,1747301388
1587,TF-00229003,AN32,Antonov An-32,Antonov,Active,305,1747301388,1747301388
1588,NK-77419029,A225,Antonov An-225 Mriya,Antonov,Maintenance,79,1747301388,1747301388
1589,KF-72974001,AJ27,Comac ARJ21-700 / C909,Comac,Active,326,1747301388,1747301388
1590,RE-71900252,A345,Airbus A340-500,Airbus,Maintenance,303,1747301388,1747301388
1591,JH-96170005,A158,Antonov An-158,Antonov,Active,10,1747301388,1747301388
1592,LU-94439373,A332,Airbus A330-200,Airbus,Active,72,1747301388,1747301388
1593,NK-13647973,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Maintenance,116,1747301388,1747301388
1594,WD-99564001,A321,Airbus A321,Airbus,Maintenance,389,1747301388,1747301388
1595,XX-20019911,A388,Airbus A380-800,Airbus,Active,602,1747301388,1747301388
1596,CA-57651248,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,162,1747301388,1747301388
1597,CN-41777052,B39M,Boeing 737 MAX 9,Boeing,Active,481,1747301388,1747301388
1598,ZL-21635998,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Active,224,1747301388,1747301388
1599,XA-69569971,A342,Airbus A340-200,Airbus,Maintenance,214,1747301388,1747301388
1600,GS-78200193,AN28,Antonov An-28,Antonov,Active,89,1747301388,1747301388
1601,TH-36262871,A388,Airbus A380-800,Airbus,Active,8,1747301388,1747301388
1602,PX-57313815,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,403,1747301388,1747301388
1603,JZ-73400692,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Maintenance,578,1747301388,1747301388
1604,PD-05526480,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Maintenance,233,1747301388,1747301388
1605,EP-39359793,A400,Airbus A400M Atlas,Airbus,Active,17,1747301388,1747301388
1606,LX-15931377,A343,Airbus A340-300,Airbus,Maintenance,143,1747301388,1747301388
1607,RP-18829575,AN12,Antonov An-12,Antonov,Maintenance,493,1747301388,1747301388
1608,OP-95943404,A20N,Airbus A320neo,Airbus,Maintenance,417,1747301388,1747301388
1609,YI-18191742,A225,Antonov An-225 Mriya,Antonov,Maintenance,99,1747301388,1747301388
1610,IW-00698022,A148,Antonov An-148,Antonov,Active,634,1747301388,1747301388
1611,MV-13014744,A319,Airbus A319,Airbus,Active,136,1747301388,1747301388
1612,UY-81355983,A310,Airbus A310-200,Airbus,Active,266,1747301388,1747301388
1613,MA-09156716,A148,Antonov An-148,Antonov,Active,547,1747301388,1747301388
1614,EC-59885380,A319,Airbus A319,Airbus,Maintenance,295,1747301388,1747301388
1615,KP-37533224,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Active,542,1747301388,1747301388
1616,CA-65478906,AN72,Antonov An-72 / An-74,Antonov,Active,448,1747301388,1747301388
1617,DU-44181184,B190,Beechcraft 1900,Beechcraft,Active,512,1747301388,1747301388
1618,YM-11703330,A748,Hawker Siddeley HS 748,Hawker,Maintenance,87,1747301388,1747301388
1619,HH-74101555,A332,Airbus A330-200,Airbus,Active,71,1747301388,1747301388
1620,UV-27072281,AJ27,Comac ARJ21-700 / C909,Comac,Active,548,1747301388,1747301388
1621,NE-64282957,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,10,1747301388,1747301388
1622,LL-20200059,A339,Airbus A330-900,Airbus,Active,522,1747301388,1747301388
1623,VY-91996206,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,174,1747301388,1747301388
1624,HU-69366561,A225,Antonov An-225 Mriya,Antonov,Maintenance,255,1747301388,1747301388
1625,RO-80140197,A343,Airbus A340-300,Airbus,Active,55,1747301388,1747301388
1626,AZ-45075291,A388,Airbus A380-800,Airbus,Active,373,1747301388,1747301388
1627,NQ-49835752,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Maintenance,244,1747301388,1747301388
1628,ZG-99100020,AN12,Antonov An-12,Antonov,Active,74,1747301388,1747301388
1629,IT-96671635,A140,Antonov An-140,Antonov,Active,574,1747301388,1747301388
1630,VB-73774558,AN72,Antonov An-72 / An-74,Antonov,Active,596,1747301388,1747301388
1631,BD-03314486,B38M,Boeing 737 MAX 8,Boeing,Maintenance,399,1747301388,1747301388
1632,AG-13160194,B38M,Boeing 737 MAX 8,Boeing,Active,649,1747301388,1747301388
1633,DK-24286669,A225,Antonov An-225 Mriya,Antonov,Maintenance,73,1747301388,1747301388
1634,SW-66372370,A400,Airbus A400M Atlas,Airbus,Maintenance,176,1747301388,1747301388
1635,IT-89599651,A19N,Airbus A319neo,Airbus,Active,116,1747301388,1747301388
1636,SN-72878247,A306,Airbus A300-600,Airbus,Active,562,1747301388,1747301388
1637,IP-30506234,A19N,Airbus A319neo,Airbus,Maintenance,76,1747301388,1747301388
1638,KO-68455163,A225,Antonov An-225 Mriya,Antonov,Active,655,1747301388,1747301388
1639,WQ-34157009,A400,Airbus A400M Atlas,Airbus,Maintenance,440,1747301388,1747301388
1640,YM-38108987,B39M,Boeing 737 MAX 9,Boeing,Maintenance,262,1747301388,1747301388
1641,QU-68790287,A124,Antonov An-124 Ruslan,Antonov,Maintenance,8,1747301388,1747301388
1642,CX-12325392,A346,Airbus A340-600,Airbus,Maintenance,486,1747301388,1747301388
1643,DW-45732232,A342,Airbus A340-200,Airbus,Active,158,1747301388,1747301388
1644,PW-76544233,AN28,Antonov An-28,Antonov,Active,546,1747301388,1747301388
1645,QZ-04600806,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,42,1747301388,1747301388
1646,KK-89609928,A19N,Airbus A319neo,Airbus,Maintenance,399,1747301388,1747301388
1647,YU-26617419,A339,Airbus A330-900,Airbus,Maintenance,280,1747301388,1747301388
1648,NW-05743399,B3XM,Boeing 737 MAX 10,Boeing,Active,177,1747301388,1747301388
1649,VR-45832080,AN26,Antonov An-26,Antonov,Active,494,1747301388,1747301388
1650,DN-22948964,A35K,Airbus A350-1000,Airbus,Maintenance,175,1747301388,1747301388
1651,TY-85890561,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Maintenance,541,1747301388,1747301388
1652,LF-26713273,A748,Hawker Siddeley HS 748,Hawker,Active,354,1747301388,1747301388
1653,DA-78337664,A321,Airbus A321,Airbus,Maintenance,384,1747301388,1747301388
1654,HD-36486477,A343,Airbus A340-300,Airbus,Active,226,1747301388,1747301388
1655,RA-59447476,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Maintenance,246,1747301388,1747301388
1656,PT-24548268,B39M,Boeing 737 MAX 9,Boeing,Active,473,1747301388,1747301388
1657,AC-78049052,A338,Airbus A330-800,Airbus,Maintenance,415,1747301388,1747301388
1658,AL-00186433,A359,Airbus A350-900,Airbus,Maintenance,375,1747301388,1747301388
1659,MS-65465313,A310,Airbus A310-200,Airbus,Maintenance,261,1747301388,1747301388
1660,JJ-38340434,B38M,Boeing 737 MAX 8,Boeing,Active,347,1747301388,1747301388
1661,EB-15990349,B37M,Boeing 737 MAX 7,Boeing,Maintenance,553,1747301388,1747301388
1662,GR-75340083,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Active,50,1747301388,1747301388
1663,LV-46913608,AN30,Antonov An-30,Antonov,Maintenance,78,1747301388,1747301388
1664,BC-70795642,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Maintenance,376,1747301388,1747301388
1665,YP-65663404,A320,Airbus A320,Airbus,Maintenance,33,1747301388,1747301388
1666,HD-87196011,A748,Hawker Siddeley HS 748,Hawker,Maintenance,145,1747301388,1747301388
1667,YJ-13168048,A225,Antonov An-225 Mriya,Antonov,Maintenance,18,1747301388,1747301388
1668,BO-67054056,B37M,Boeing 737 MAX 7,Boeing,Maintenance,325,1747301388,1747301388
1669,PH-78881630,A19N,Airbus A319neo,Airbus,Maintenance,193,1747301388,1747301388
1670,DM-97718396,AN28,Antonov An-28,Antonov,Active,411,1747301388,1747301388
1671,IY-09413538,A343,Airbus A340-300,Airbus,Maintenance,114,1747301388,1747301388
1672,HL-71548979,AN26,Antonov An-26,Antonov,Maintenance,217,1747301388,1747301388
1673,GJ-37799620,AN32,Antonov An-32,Antonov,Maintenance,24,1747301388,1747301388
1674,AI-54794373,A320,Airbus A320,Airbus,Active,58,1747301388,1747301388
1675,RS-44199217,A35K,Airbus A350-1000,Airbus,Maintenance,375,1747301388,1747301388
1676,AL-98500398,A748,Hawker Siddeley HS 748,Hawker,Active,578,1747301388,1747301388
1677,AY-28465084,A333,Airbus A330-300,Airbus,Active,119,1747301388,1747301388
1678,IJ-28103114,A339,Airbus A330-900,Airbus,Active,167,1747301388,1747301388
1679,OU-73073940,A35K,Airbus A350-1000,Airbus,Maintenance,11,1747301388,1747301388
1680,EQ-70776778,B38M,Boeing 737 MAX 8,Boeing,Active,432,1747301388,1747301388
1681,VP-81018328,AN12,Antonov An-12,Antonov,Active,519,1747301388,1747301388
1682,GM-05052724,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Active,50,1747301388,1747301388
1683,TV-96711224,A158,Antonov An-158,Antonov,Active,466,1747301388,1747301388
1684,ZM-29397359,AN12,Antonov An-12,Antonov,Maintenance,392,1747301388,1747301388
1685,PB-06822267,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Maintenance,40,1747301388,1747301388
1686,KB-93984403,B190,Beechcraft 1900,Beechcraft,Maintenance,229,1747301388,1747301388
1687,YL-22313107,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Maintenance,189,1747301388,1747301388
1688,CC-79653541,A158,Antonov An-158,Antonov,Active,172,1747301388,1747301388
1689,RG-62092059,A158,Antonov An-158,Antonov,Maintenance,500,1747301388,1747301388
1690,HW-60267895,A748,Hawker Siddeley HS 748,Hawker,Active,526,1747301388,1747301388
1691,TB-18417740,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Maintenance,470,1747301388,1747301388
1692,FU-17204614,A225,Antonov An-225 Mriya,Antonov,Active,51,1747301388,1747301388
1693,XX-01567110,A333,Airbus A330-300,Airbus,Maintenance,133,1747301388,1747301388
1694,GW-22012347,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Active,344,1747301388,1747301388
1695,KS-41583975,A318,Airbus A318,Airbus,Active,196,1747301388,1747301388
1696,KD-48545338,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,628,1747301388,1747301388
1697,KY-69235709,B3XM,Boeing 737 MAX 10,Boeing,Maintenance,210,1747301388,1747301388
1698,WF-80935717,A338,Airbus A330-800,Airbus,Active,457,1747301388,1747301388
1699,UB-39639475,AN26,Antonov An-26,Antonov,Active,383,1747301388,1747301388
1700,BD-44069732,B39M,Boeing 737 MAX 9,Boeing,Maintenance,546,1747301388,1747301388
1701,AS-11826157,A343,Airbus A340-300,Airbus,Maintenance,79,1747301388,1747301388
1702,LF-71576141,A318,Airbus A318,Airbus,Maintenance,228,1747301388,1747301388
1703,YY-79054705,A124,Antonov An-124 Ruslan,Antonov,Active,324,1747301388,1747301388
1704,ES-99849011,A345,Airbus A340-500,Airbus,Maintenance,644,1747301388,1747301388
1705,JN-24962345,A319,Airbus A319,Airbus,Maintenance,190,1747301388,1747301388
1706,HI-82270982,A310,Airbus A310-200,Airbus,Active,331,1747301388,1747301388
1707,OC-40447906,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Active,26,1747301388,1747301388
1708,TC-55896793,A332,Airbus A330-200,Airbus,Maintenance,75,1747301388,1747301388
1709,RG-87506607,A345,Airbus A340-500,Airbus,Maintenance,500,1747301388,1747301388
